from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
8032,3067,2,120,,
8032,3195,2,120,,
8032,3204,2,120,,
8032,3334,2,120,,
8032,3394,2,120,,
8032,3533,0,240,,
8032,3769,2,120,,
8032,3904,2,120,,
8032,3906,2,120,,
8032,3927,2,120,,
8032,7643,2,120,,
8033,11940,2,120,,
8033,11941,2,120,,
8033,11942,2,120,,
8033,11943,2,120,,
8033,12022,2,120,,
8033,12230,0,240,,
8033,12332,2,120,,
8034,11302,2,480,,
8034,11438,2,420,,
8034,189,2,480,,
8034,35,2,480,,
8034,40,2,480,,
8034,77,2,480,,
8034,78,2,480,,
8034,8035,2,480,,
8034,8039,2,300,,
8034,859,2,480,,
8034,9069,2,360,,
8034,938,2,420,,
8034,95,2,540,,
8036,10865,0,240,,
8036,10866,2,120,,
8036,10867,0,240,,
8036,12693,0,240,,
8036,4242,2,120,,
8036,4459,0,240,,
8036,4471,0,240,,
8036,4568,2,120,,
8036,989,2,120,,
8038,11302,2,480,,
8038,11438,2,480,,
8038,11526,2,600,,
8038,11535,2,600,,
8038,12138,2,480,,
8038,189,2,540,,
8038,35,2,420,,
8038,40,2,480,,
8038,78,2,540,,
8038,8039,2,360,,
8038,859,2,480,,
8038,9069,2,480,,
8038,938,2,480,,
8038,95,2,600,,
8038,96,2,600,,
8040,12948,2,360,,
8040,4496,2,360,,
8040,8535,2,300,,
8041,11525,2,360,,
8041,4494,2,480,,
8042,11495,2,300,,
8043,1286,2,300,,
8043,181,0,240,,
8043,235,0,240,,
8044,11588,0,240,,
8044,11589,2,300,,
8044,11606,2,300,,
8044,1231,2,300,,
8044,8754,2,360,,
8044,8763,2,360,,
8044,972,2,300,,
8045,12556,0,240,,
8045,1572,0,240,,
8045,695,0,240,,
8046,1065,0,240,,
8046,12393,0,240,,
8046,1615,0,240,,
8046,1832,0,240,,
8047,10921,0,240,,
8047,11674,0,240,,
8047,1685,0,240,,
8047,1736,0,240,,
8047,1801,0,240,,
8047,8563,0,240,,
8048,2539,0,240,,
8049,1173,2,300,,
8049,12405,0,240,,
8049,12409,0,240,,
8049,12410,0,240,,
8049,12411,2,300,,
8049,2016,2,300,,
8049,2414,2,300,,
8049,2523,2,300,,
8049,2671,2,300,,
8049,2761,2,300,,
8049,2833,2,300,,
8050,10202,0,240,,
8051,10429,0,240,,
8051,2477,0,240,,
8051,2630,0,240,,
8051,2692,0,240,,
8051,2799,0,240,,
8051,3023,0,240,,
8052,2203,0,240,,
8052,2252,0,240,,
8052,2397,0,240,,
8052,3535,0,240,,
8052,5989,0,240,,
8052,6984,0,240,,
8053,11710,0,240,,
8053,11712,0,240,,
8053,11714,0,240,,
8053,11715,0,240,,
8053,11716,0,240,,
8053,11718,0,240,,
8055,10914,0,240,,
8055,5148,0,240,,
8055,5252,0,240,,
8055,5890,0,240,,
8055,7639,0,240,,
8056,10884,0,240,,
8056,5844,2,300,,
8057,10880,0,240,,
8057,10881,0,240,,
8057,11764,2,360,,
8057,11882,2,300,,
8057,5045,0,240,,
8057,5122,0,240,,
8057,5262,0,240,,
8057,5494,0,240,,
8057,5667,0,240,,
8057,5768,2,300,,
8057,5769,2,300,,
8057,5793,0,240,,
8057,5891,2,300,,
8057,6467,0,240,,
8058,5042,0,240,,
8060,11764,2,360,,
8060,11882,2,300,,
8060,5045,0,240,,
8060,5262,0,240,,
8060,5667,0,240,,
8060,5768,0,240,,
8060,5769,2,300,,
8060,5793,0,240,,
8060,5891,0,240,,
8061,10884,0,240,,
8061,5844,2,300,,
8062,10914,0,240,,
8062,5148,0,240,,
8062,5252,0,240,,
8062,5890,0,240,,
8062,7639,0,240,,
8063,2339,2,300,,
8063,8054,0,240,,
8063,8978,0,240,,
8064,11710,0,240,,
8064,11712,0,240,,
8064,11714,0,240,,
8064,11715,0,240,,
8064,11716,0,240,,
8064,11718,0,240,,
8065,2203,0,240,,
8065,2252,0,240,,
8065,2397,0,240,,
8065,3535,0,240,,
8065,5989,0,240,,
8065,6984,0,240,,
8066,10429,0,240,,
8066,2477,0,240,,
8066,2630,0,240,,
8066,2692,0,240,,
8066,2799,0,240,,
8066,3023,0,240,,
8067,10202,0,240,,
8068,1173,2,300,,
8068,12405,0,240,,
8068,12409,0,240,,
8068,12410,0,240,,
8068,12411,2,300,,
8068,2016,2,300,,
8068,2414,2,300,,
8068,2523,2,300,,
8068,2671,2,300,,
8068,2761,2,300,,
8068,2833,2,300,,
8069,2539,0,240,,
8070,10921,0,240,,
8070,11674,0,240,,
8070,1685,0,240,,
8070,1736,0,240,,
8070,1801,0,240,,
8070,8563,0,240,,
8071,1065,0,240,,
8071,12393,0,240,,
8071,1615,0,240,,
8071,1832,0,240,,
8072,12556,2,300,,
8072,1572,0,240,,
8072,695,0,240,,
8073,11588,0,240,,
8073,11589,0,240,,
8073,11606,2,300,,
8073,1231,2,300,,
8073,8754,2,360,,
8073,8763,2,360,,
8073,972,2,300,,
8074,10480,2,300,,
8074,1286,2,360,,
8074,181,0,240,,
8074,235,0,240,,
8075,11495,2,300,,
8075,81,2,420,,
8076,11524,2,360,,
8076,11525,2,360,,
8076,11526,2,360,,
8076,11535,2,360,,
8076,11706,2,420,,
8076,4494,2,480,,
8076,4495,2,360,,
8076,4881,2,420,,
8076,77,2,420,,
8076,9129,2,360,,
8076,96,2,420,,
8077,12375,2,300,,
8077,12681,2,480,,
8077,409,2,300,,
8077,8535,2,300,,
8078,11302,2,360,,
8078,12138,2,360,,
8078,35,2,300,,
8078,8035,2,360,,
809,2156,2,300,,
809,2231,2,360,,
81,81,2,180,,
811,761,0,240,,
811,812,2,300,,
812,12669,0,240,,
812,12672,2,300,,
812,195,2,300,,
812,811,2,300,,
8139,1482,0,240,,
8139,1709,0,240,,
8139,963,0,240,,
8140,12318,0,240,,
8140,1387,0,240,,
8140,1482,2,120,,
8140,1709,2,120,,
8140,963,0,240,,
815,1980,0,240,,
815,2054,0,240,,
8282,6706,0,240,,
8282,8283,2,480,,
8282,8485,0,240,,
8283,8483,2,300,,
8283,8484,2,360,,
8295,6631,2,300,,
8324,6631,2,360,,
834,1992,0,240,,
834,2044,0,240,,
8350,3386,2,480,,
8381,8381,0,240,,
8394,766,0,240,,
8396,8396,4,0,14017912,14018038
8396,8396,4,0,14017913,14018018
8396,8396,4,0,14017914,14018034
8396,8396,4,0,14017915,14018016
8396,8396,4,0,14017916,14018025
8396,8396,4,0,14017917,14018019
8396,8396,4,0,14017918,14018032
8396,8396,4,0,14017919,14018021
8396,8396,4,0,14017920,14018020
8396,8396,4,0,14017921,14018028
8396,8396,4,0,14017922,14018027
8396,8396,4,0,14017923,14018017
8396,8396,4,0,14017924,14018026
8396,8396,4,0,14017925,14018022
8396,8396,4,0,14017926,14018023
8396,8396,4,0,14017927,14018036
8396,8396,4,0,14017928,14018035
8396,8396,4,0,14017929,14018029
8396,8396,4,0,14017930,14018030
8396,8396,4,0,14017931,14018031
8396,8396,4,0,14017932,14018024
8396,8396,4,0,14017933,14018037
8396,8396,4,0,14017934,14018033
8396,8396,4,0,14017958,14018075
8396,8396,4,0,14017959,14018063
8396,8396,4,0,14017960,14018064
8396,8396,4,0,14017961,14018065
8396,8396,4,0,14017962,14018067
8396,8396,4,0,14017963,14018069
8396,8396,4,0,14017964,14018070
8396,8396,4,0,14017965,14018062
8396,8396,4,0,14017966,14018076
8396,8396,4,0,14017967,14018068
8396,8396,4,0,14017968,14018071
8396,8396,4,0,14017969,14018074
8396,8396,4,0,14017970,14018072
8396,8396,4,0,14017971,14018066
8396,8396,4,0,14017972,14018073
8396,8396,4,0,14017988,14018098
8396,8396,4,0,14017989,14018100
8396,8396,4,0,14017990,14018102
8396,8396,4,0,14017991,14018101
8396,8396,4,0,14017992,14018104
8396,8396,4,0,14017993,14018105
8396,8396,4,0,14017994,14018103
8396,8396,4,0,14017995,14018093
8396,8396,4,0,14017996,14018095
8396,8396,4,0,14017997,14018094
8396,8396,4,0,14017998,14018096
8396,8396,4,0,14017999,14018099
8396,8396,4,0,14018000,14018092
8396,8396,4,0,14018001,14018097
8396,8396,4,0,14018039,14017950
8396,8396,4,0,14018040,14017936
8396,8396,4,0,14018041,14017943
8396,8396,4,0,14018042,14017938
8396,8396,4,0,14018043,14017957
8396,8396,4,0,14018044,14017941
8396,8396,4,0,14018045,14017951
8396,8396,4,0,14018046,14017937
8396,8396,4,0,14018047,14017944
8396,8396,4,0,14018048,14017954
8396,8396,4,0,14018049,14017939
8396,8396,4,0,14018050,14017942
8396,8396,4,0,14018051,14017956
8396,8396,4,0,14018052,14017952
8396,8396,4,0,14018053,14017953
8396,8396,4,0,14018054,14017955
8396,8396,4,0,14018055,14017940
8396,8396,4,0,14018056,14017945
8396,8396,4,0,14018057,14017946
8396,8396,4,0,14018058,14017947
8396,8396,4,0,14018059,14017948
8396,8396,4,0,14018060,14017949
8396,8396,4,0,14018061,14017935
8396,8396,4,0,14018077,14017979
8396,8396,4,0,14018078,14017986
8396,8396,4,0,14018079,14017975
8396,8396,4,0,14018080,14017987
8396,8396,4,0,14018081,14017973
8396,8396,4,0,14018082,14017978
8396,8396,4,0,14018083,14017977
8396,8396,4,0,14018084,14017980
8396,8396,4,0,14018085,14017974
8396,8396,4,0,14018086,14017982
8396,8396,4,0,14018087,14017981
8396,8396,4,0,14018088,14017976
8396,8396,4,0,14018089,14017984
8396,8396,4,0,14018090,14017985
8396,8396,4,0,14018091,14017983
8396,8396,4,0,14018106,14018015
8396,8396,4,0,14018107,14018009
8396,8396,4,0,14018108,14018006
8396,8396,4,0,14018109,14018011
8396,8396,4,0,14018110,14018012
8396,8396,4,0,14018111,14018014
8396,8396,4,0,14018112,14018013
8396,8396,4,0,14018113,14018010
8396,8396,4,0,14018114,14018004
8396,8396,4,0,14018115,14018003
8396,8396,4,0,14018116,14018002
8396,8396,4,0,14018117,14018005
8396,8396,4,0,14018118,14018007
8396,8396,4,0,14018119,14018008
8408,7646,2,300,,
8412,8412,0,240,,
842,11010,0,240,,
842,11022,0,240,,
8443,8048,0,240,,
8443,8069,0,240,,
8467,4711,0,240,,
847,1533,0,240,,
847,1580,0,240,,
8483,6768,2,480,,
8483,6781,2,600,,
8483,8283,2,300,,
8483,8484,2,360,,
8484,8283,2,300,,
8485,8282,2,300,,
8490,6482,2,360,,
8490,6578,0,240,,
8497,8497,4,0,14316260,14316282
8497,8497,4,0,14316261,14316283
8497,8497,4,0,14316262,14316284
8497,8497,4,0,14316263,14316285
8497,8497,4,0,14316264,14316286
850,1147,2,360,,
850,1206,2,360,,
853,10620,2,300,,
8535,12375,2,300,,
8535,8535,0,240,,
8542,11128,0,240,,
8542,11129,0,240,,
8563,11674,0,240,,
8563,1685,0,240,,
8563,1801,0,240,,
8563,8047,0,240,,
8563,8070,0,240,,
8563,8563,0,240,,
857,1143,2,300,,
857,12749,2,360,,
857,176,2,360,,
857,857,0,240,,
857,8622,0,240,,
8573,10564,0,240,,
8573,8552,0,240,,
8573,8561,0,240,,
8573,8573,0,240,,
8573,8574,0,240,,
8573,8575,0,240,,
8573,8577,0,240,,
8573,8578,0,240,,
8575,10564,0,240,,
8575,8552,0,240,,
8575,8561,0,240,,
8575,8573,0,240,,
8575,8574,0,240,,
8575,8575,0,240,,
8575,8577,0,240,,
8575,8578,0,240,,
8577,10564,0,240,,
8577,8552,0,240,,
8577,8561,0,240,,
8577,8573,0,240,,
8577,8574,0,240,,
8577,8575,0,240,,
8578,10564,0,240,,
8578,8552,0,240,,
8578,8561,0,240,,
8578,8573,0,240,,
8578,8574,0,240,,
8578,8575,0,240,,
859,11302,2,420,,
859,11438,2,360,,
859,11535,2,420,,
859,12036,2,420,,
859,189,2,300,,
859,35,2,300,,
859,4881,2,420,,
859,78,2,360,,
859,8019,2,480,,
859,8035,2,480,,
859,859,0,240,,
859,9069,2,420,,
859,938,0,240,,
859,95,2,360,,
860,199,2,300,,
860,287,0,240,,
860,392,0,240,,
860,860,0,240,,
8605,4355,0,240,,
8605,8605,0,240,,
8617,9562,2,300,,
8617,9582,2,300,,
8622,2120,2,360,,
8622,779,2,300,,
8622,857,0,240,,
8622,887,2,300,,
863,1977,0,240,,
863,2058,0,240,,
863,774,0,240,,
863,863,0,240,,
8638,4611,0,240,,
8642,8642,0,240,,
8643,8643,0,240,,
8644,1423,0,240,,
8644,1451,2,300,,
8654,11592,0,240,,
8654,5805,0,240,,
8654,5826,0,240,,
8659,10021,2,480,,
8659,8679,2,120,,
8659,8680,2,120,,
8659,8748,0,240,,
8659,8757,0,240,,
8672,12227,0,240,,
8672,8657,0,240,,
8672,8676,0,240,,
8672,8685,0,240,,
8672,8687,0,240,,
8672,8688,0,240,,
8672,8689,0,240,,
8672,8690,0,240,,
8672,8746,0,240,,
8672,8755,0,240,,
8674,12862,0,240,,
8674,12864,2,300,,
8674,8751,2,300,,
8674,8760,2,300,,
8674,9505,0,240,,
8679,10021,2,480,,
8679,8659,0,240,,
8679,8680,0,240,,
8679,8748,0,240,,
8679,8757,0,240,,
8680,10021,2,480,,
8680,8659,0,240,,
8680,8679,2,120,,
8680,8748,0,240,,
8680,8757,0,240,,
8683,10017,2,300,,
8683,10018,0,240,,
8683,8683,0,240,,
8683,8683,4,0,14018169,14017202
8683,8683,4,0,14018170,14017191
8683,8683,4,0,14018171,14017228
8683,8683,4,0,14018172,14017193
8683,8683,4,0,14018173,14017194
8683,8683,4,0,14018174,14017196
8683,8683,4,0,14018175,14017189
8683,8683,4,0,14018176,14017226
8683,8683,4,0,14018177,14017227
8683,8683,4,0,14018178,14017231
8683,8683,4,0,14018179,14017203
8683,8683,4,0,14018180,14017204
8683,8683,4,0,14018181,14017205
8683,8683,4,0,14018182,14017190
8683,8683,4,0,14018183,14017232
8683,8683,4,0,14018184,14017233
8683,8683,4,0,14018185,14017234
8683,8683,4,0,14018186,14017197
8683,8683,4,0,14018187,14017187
8683,8683,4,0,14018188,14017238
8683,8683,4,0,14018189,14017235
8683,8683,4,0,14018190,14017236
8683,8683,4,0,14018191,14017237
8683,8683,4,0,14018192,14017195
8683,8683,4,0,14018193,14017192
8683,8683,4,0,14018194,14017214
8683,8683,4,0,14018195,14017206
8683,8683,4,0,14018196,14017207
8683,8683,4,0,14018197,14017208
8683,8683,4,0,14018198,14017209
8683,8683,4,0,14018199,14017210
8683,8683,4,0,14018200,14017211
8683,8683,4,0,14018201,14017212
8683,8683,4,0,14018202,14017188
8683,8683,4,0,14018203,14017213
8683,8683,4,0,14018204,14017215
8683,8683,4,0,14018205,14017229
8683,8683,4,0,14018206,14017217
8683,8683,4,0,14018207,14017218
8683,8683,4,0,14018208,14017219
8683,8683,4,0,14018209,14017220
8683,8683,4,0,14018210,14017221
8683,8683,4,0,14018211,14017222
8683,8683,4,0,14018212,14017223
8683,8683,4,0,14018213,14017224
8683,8683,4,0,14018214,14017216
8683,8683,4,0,14018215,14017198
8683,8683,4,0,14018216,14017230
8683,8683,4,0,14018217,14017200
8683,8683,4,0,14018218,14017201
8683,8683,4,0,14018219,14017225
8683,8683,4,0,14018220,14017199
8683,8683,4,0,14018257,14017306
8683,8683,4,0,14018258,14017303
8683,8683,4,0,14018259,14017305
8683,8683,4,0,14018260,14017302
8683,8683,4,0,14018261,14017278
8683,8683,4,0,14018262,14017310
8683,8683,4,0,14018263,14017275
8683,8683,4,0,14018264,14017308
8683,8683,4,0,14018265,14017307
8683,8683,4,0,14018266,14017309
8683,8683,4,0,14018267,14017298
8683,8683,4,0,14018268,14017287
8683,8683,4,0,14018269,14017285
8683,8683,4,0,14018270,14017284
8683,8683,4,0,14018271,14017283
8683,8683,4,0,14018272,14017282
8683,8683,4,0,14018273,14017281
8683,8683,4,0,14018274,14017280
8683,8683,4,0,14018275,14017277
8683,8683,4,0,14018276,14017279
8683,8683,4,0,14018277,14017289
8683,8683,4,0,14018278,14017304
8683,8683,4,0,14018279,14017286
8683,8683,4,0,14018280,14017299
8683,8683,4,0,14018281,14017292
8683,8683,4,0,14018282,14017296
8683,8683,4,0,14018283,14017295
8683,8683,4,0,14018284,14017294
8683,8683,4,0,14018285,14017293
8683,8683,4,0,14018286,14017300
8683,8683,4,0,14018287,14017301
8683,8683,4,0,14018288,14017290
8683,8683,4,0,14018289,14017276
8683,8683,4,0,14018290,14017291
8683,8683,4,0,14018291,14017297
8683,8683,4,0,14018292,14017288
8683,8683,4,0,14018327,14017346
8683,8683,4,0,14018328,14017362
8683,8683,4,0,14018329,14017359
8683,8683,4,0,14018330,14017351
8683,8683,4,0,14018331,14017377
8683,8683,4,0,14018332,14017357
8683,8683,4,0,14018333,14017349
8683,8683,4,0,14018334,14017350
8683,8683,4,0,14018335,14017352
8683,8683,4,0,14018336,14017376
8683,8683,4,0,14018337,14017375
8683,8683,4,0,14018338,14017360
8683,8683,4,0,14018339,14017374
8683,8683,4,0,14018340,14017373
8683,8683,4,0,14018341,14017372
8683,8683,4,0,14018342,14017371
8683,8683,4,0,14018343,14017370
8683,8683,4,0,14018344,14017348
8683,8683,4,0,14018345,14017358
8683,8683,4,0,14018346,14017368
8683,8683,4,0,14018347,14017367
8683,8683,4,0,14018348,14017365
8683,8683,4,0,14018349,14017364
8683,8683,4,0,14018350,14017366
8683,8683,4,0,14018351,14017356
8683,8683,4,0,14018352,14017355
8683,8683,4,0,14018353,14017361
8683,8683,4,0,14018354,14017353
8683,8683,4,0,14018355,14017354
8683,8683,4,0,14018356,14017347
8683,8683,4,0,14018357,14017345
8683,8683,4,0,14018358,14017369
8683,8683,4,0,14018359,14017363
8683,8683,4,0,14120798,14017199
8683,8697,0,240,,
8683,8749,0,240,,
8683,8758,0,240,,
8687,12227,0,240,,
8687,8657,0,240,,
8687,8672,0,240,,
8687,8676,0,240,,
8687,8685,0,240,,
8687,8687,0,240,,
8687,8688,0,240,,
8687,8689,0,240,,
8687,8690,0,240,,
8687,8691,0,240,,
8687,8746,0,240,,
8687,8755,0,240,,
8688,8689,0,240,,
8689,8688,0,240,,
869,1018,0,240,,
8691,12227,0,240,,
8691,8657,0,240,,
8691,8672,0,240,,
8691,8676,0,240,,
8691,8685,0,240,,
8691,8687,0,240,,
8691,8688,0,240,,
8691,8689,0,240,,
8691,8690,0,240,,
8691,8691,0,240,,
8691,8746,0,240,,
8691,8755,0,240,,
8697,10017,2,360,,
8697,10018,0,240,,
8697,8683,0,240,,
8697,8697,0,240,,
8697,8697,4,0,14017138,14018138
8697,8697,4,0,14017139,14018154
8697,8697,4,0,14017140,14018139
8697,8697,4,0,14017141,14018121
8697,8697,4,0,14017142,14018155
8697,8697,4,0,14017143,14018156
8697,8697,4,0,14017144,14018157
8697,8697,4,0,14017145,14018158
8697,8697,4,0,14017146,14018159
8697,8697,4,0,14017147,14018160
8697,8697,4,0,14017148,14018162
8697,8697,4,0,14017149,14018163
8697,8697,4,0,14017150,14018164
8697,8697,4,0,14017151,14018165
8697,8697,4,0,14017152,14018166
8697,8697,4,0,14017153,14018124
8697,8697,4,0,14017154,14018144
8697,8697,4,0,14017155,14018145
8697,8697,4,0,14017156,14018146
8697,8697,4,0,14017157,14018147
8697,8697,4,0,14017158,14018148
8697,8697,4,0,14017159,14018149
8697,8697,4,0,14017160,14018126
8697,8697,4,0,14017161,14018127
8697,8697,4,0,14017162,14018128
8697,8697,4,0,14017163,14018161
8697,8697,4,0,14017164,14018152
8697,8697,4,0,14017165,14018153
8697,8697,4,0,14017166,14018168
8697,8697,4,0,14017167,14018142
8697,8697,4,0,14017168,14018125
8697,8697,4,0,14017169,14018129
8697,8697,4,0,14017170,14018131
8697,8697,4,0,14017171,14018132
8697,8697,4,0,14017172,14018122
8697,8697,4,0,14017173,14018123
8697,8697,4,0,14017174,14018120
8697,8697,4,0,14017175,14018130
8697,8697,4,0,14017176,14018150
8697,8697,4,0,14017177,14018167
8697,8697,4,0,14017178,14018151
8697,8697,4,0,14017179,14018141
8697,8697,4,0,14017180,14018143
8697,8697,4,0,14017181,14018140
8697,8697,4,0,14017182,14018133
8697,8697,4,0,14017183,14018134
8697,8697,4,0,14017184,14018135
8697,8697,4,0,14017185,14018136
8697,8697,4,0,14017186,14018137
8697,8697,4,0,14017239,14018256
8697,8697,4,0,14017240,14018255
8697,8697,4,0,14017241,14018232
8697,8697,4,0,14017242,14018235
8697,8697,4,0,14017243,14018246
8697,8697,4,0,14017244,14018231
8697,8697,4,0,14017245,14018234
8697,8697,4,0,14017246,14018254
8697,8697,4,0,14017247,14018253
8697,8697,4,0,14017248,14018252
8697,8697,4,0,14017249,14018233
8697,8697,4,0,14017250,14018222
8697,8697,4,0,14017251,14018249
8697,8697,4,0,14017252,14018227
8697,8697,4,0,14017253,14018226
8697,8697,4,0,14017254,14018225
8697,8697,4,0,14017255,14018224
8697,8697,4,0,14017256,14018244
8697,8697,4,0,14017257,14018248
8697,8697,4,0,14017258,14018247
8697,8697,4,0,14017259,14018228
8697,8697,4,0,14017260,14018251
8697,8697,4,0,14017261,14018250
8697,8697,4,0,14017262,14018229
8697,8697,4,0,14017263,14018245
8697,8697,4,0,14017264,14018230
8697,8697,4,0,14017265,14018223
8697,8697,4,0,14017266,14018243
8697,8697,4,0,14017267,14018242
8697,8697,4,0,14017268,14018241
8697,8697,4,0,14017269,14018240
8697,8697,4,0,14017270,14018238
8697,8697,4,0,14017271,14018239
8697,8697,4,0,14017272,14018237
8697,8697,4,0,14017273,14018236
8697,8697,4,0,14017274,14018221
8697,8697,4,0,14017311,14018316
8697,8697,4,0,14017312,14018326
8697,8697,4,0,14017313,14018296
8697,8697,4,0,14017314,14018306
8697,8697,4,0,14017315,14018308
8697,8697,4,0,14017316,14018301
8697,8697,4,0,14017317,14018295
8697,8697,4,0,14017318,14018294
8697,8697,4,0,14017319,14018293
8697,8697,4,0,14017320,14018305
8697,8697,4,0,14017321,14018304
8697,8697,4,0,14017322,14018312
8697,8697,4,0,14017323,14018302
8697,8697,4,0,14017324,14018297
8697,8697,4,0,14017325,14018300
8697,8697,4,0,14017326,14018310
8697,8697,4,0,14017327,14018309
8697,8697,4,0,14017328,14018307
8697,8697,4,0,14017329,14018325
8697,8697,4,0,14017330,14018324
8697,8697,4,0,14017331,14018323
8697,8697,4,0,14017332,14018322
8697,8697,4,0,14017333,14018320
8697,8697,4,0,14017334,14018319
8697,8697,4,0,14017335,14018318
8697,8697,4,0,14017336,14018317
8697,8697,4,0,14017337,14018311
8697,8697,4,0,14017338,14018303
8697,8697,4,0,14017339,14018315
8697,8697,4,0,14017340,14018314
8697,8697,4,0,14017341,14018313
8697,8697,4,0,14017342,14018298
8697,8697,4,0,14017343,14018299
8697,8697,4,0,14017344,14018321
8697,8749,0,240,,
8697,8758,0,240,,
8699,2943,2,300,,
8703,10028,2,480,,
8703,10029,2,420,,
8703,9510,2,360,,
8703,9511,2,360,,
8710,2881,2,120,,
8710,2899,2,120,,
8710,8710,2,120,,
8737,8701,2,300,,
8738,8743,2,420,,
8742,1782,0,240,,
8742,8742,0,240,,
8743,12864,2,480,,
8743,8674,2,360,,
8743,8743,0,240,,
8743,9505,2,360,,
8746,12227,0,240,,
8746,8657,0,240,,
8746,8672,0,240,,
8746,8676,0,240,,
8746,8685,0,240,,
8746,8687,0,240,,
8746,8688,0,240,,
8746,8689,0,240,,
8746,8690,0,240,,
8746,8691,0,240,,
8746,8746,2,60,,
8746,8755,2,120,,
8747,10971,0,240,,
8747,10972,0,240,,
8747,8747,2,60,,
8747,8756,0,240,,
8747,9952,0,240,,
8748,8659,0,240,,
8748,8679,0,240,,
8748,8680,0,240,,
8749,10017,0,240,,
8749,8683,2,300,,
8749,8697,0,240,,
8750,11874,0,240,,
8750,12567,2,300,,
8750,12836,2,360,,
8750,1401,2,300,,
8751,12862,2,360,,
8751,12864,2,300,,
8751,8674,2,300,,
8751,9505,2,300,,
8752,11095,2,300,,
8752,8860,0,240,,
8752,906,2,360,,
8752,911,2,360,,
8753,1091,2,300,,
8753,8907,0,240,,
8754,11588,2,360,,
8754,11589,2,300,,
8754,11606,2,300,,
8754,1231,2,300,,
8754,8044,2,360,,
8754,8073,2,360,,
8754,8913,2,360,,
8755,8657,0,240,,
8755,8672,0,240,,
8755,8676,0,240,,
8755,8685,0,240,,
8755,8687,0,240,,
8755,8688,0,240,,
